,country,sector,gas,emissions_quantity,year
1977,IND,oil-and-gas-production-and-transport,ch4,459645.6867,2019
1978,IND,oil-and-gas-production-and-transport,co2e_100yr,25496998.59,2019
1979,IND,oil-and-gas-production-and-transport,co2e_20yr,53757088.71,2019
1980,IRL,oil-and-gas-production-and-transport,co2,276159.4914,2019
1981,IRL,oil-and-gas-production-and-transport,ch4,19135.52576,2019
1982,IRL,oil-and-gas-production-and-transport,co2e_100yr,846398.1592,2019
1983,IRL,oil-and-gas-production-and-transport,co2e_20yr,1920088.755,2019
1984,IRN,oil-and-gas-production-and-transport,co2,140415027.2,2019
1985,IRN,oil-and-gas-production-and-transport,ch4,3437484.19,2019
1986,IRN,oil-and-gas-production-and-transport,co2e_100yr,242852056.0,2019
1987,IRN,oil-and-gas-production-and-transport,co2e_20yr,485242248.1,2019
1988,IRQ,oil-and-gas-production-and-transport,co2,80098740.08,2019
1989,IRQ,oil-and-gas-production-and-transport,ch4,2567238.93,2019
1990,IRQ,oil-and-gas-production-and-transport,co2e_100yr,156602460.2,2019
1991,IRQ,oil-and-gas-production-and-transport,co2e_20yr,304548702.9,2019
1992,ISR,oil-and-gas-production-and-transport,co2,1296618.921,2019
1993,ISR,oil-and-gas-production-and-transport,ch4,82033.42962,2019
1994,ISR,oil-and-gas-production-and-transport,co2e_100yr,3741215.124,2019
1995,ISR,oil-and-gas-production-and-transport,co2e_20yr,8366739.667,2019
1996,ITA,oil-and-gas-production-and-transport,co2,1359869.591,2019
1997,ITA,oil-and-gas-production-and-transport,ch4,53751.61944,2019
1998,ITA,oil-and-gas-production-and-transport,co2e_100yr,2961667.851,2019
1999,ITA,oil-and-gas-production-and-transport,co2e_20yr,6211492.391,2019
2000,JOR,oil-and-gas-production-and-transport,co2,31617.05121,2019
2001,JOR,oil-and-gas-production-and-transport,ch4,1040.182455,2019
2002,JOR,oil-and-gas-production-and-transport,co2e_100yr,62614.48836,2019
2003,JOR,oil-and-gas-production-and-transport,co2e_20yr,139544.1135,2019
2004,JPN,oil-and-gas-production-and-transport,co2,240482.8133,2019
2005,JPN,oil-and-gas-production-and-transport,ch4,18847.70669,2019
2006,JPN,oil-and-gas-production-and-transport,co2e_100yr,802144.4728,2019
2007,JPN,oil-and-gas-production-and-transport,co2e_20yr,1868259.326,2019
2008,KGZ,oil-and-gas-production-and-transport,co2,12129.88601,2019
2009,KGZ,oil-and-gas-production-and-transport,ch4,350.4541957,2019
2010,KGZ,oil-and-gas-production-and-transport,co2e_100yr,22573.42104,2019
2011,KGZ,oil-and-gas-production-and-transport,co2e_20yr,44531.74787,2019
2012,KWT,oil-and-gas-production-and-transport,co2,24929810.66,2019
2013,KWT,oil-and-gas-production-and-transport,ch4,637263.4436,2019
2014,KWT,oil-and-gas-production-and-transport,co2e_100yr,43920261.28,2019
2015,KWT,oil-and-gas-production-and-transport,co2e_20yr,82245829.44,2019
2016,LBY,oil-and-gas-production-and-transport,co2,20829268.9,2019
2017,LBY,oil-and-gas-production-and-transport,ch4,771994.4379,2019
2018,KAZ,oil-and-gas-production-and-transport,co2,43035459.21,2019
2019,KAZ,oil-and-gas-production-and-transport,ch4,1064827.526,2019
2020,KAZ,oil-and-gas-production-and-transport,co2e_100yr,74767319.49,2019
2021,KAZ,oil-and-gas-production-and-transport,co2e_20yr,142651013.7,2019
2022,LBY,oil-and-gas-production-and-transport,co2e_100yr,43834703.15,2019
2023,LBY,oil-and-gas-production-and-transport,co2e_20yr,89679990.17,2019
2024,MAR,oil-and-gas-production-and-transport,co2,11720.56299,2019
2025,MAR,oil-and-gas-production-and-transport,ch4,833.5231774,2019
2026,MAR,oil-and-gas-production-and-transport,co2e_100yr,36559.55367,2019
2027,MAR,oil-and-gas-production-and-transport,co2e_20yr,83985.17099,2019
2028,MEX,oil-and-gas-production-and-transport,co2,27600077.29,2019
2029,MEX,oil-and-gas-production-and-transport,ch4,719219.2295,2019
2030,MEX,oil-and-gas-production-and-transport,co2e_100yr,49032810.33,2019
2031,MEX,oil-and-gas-production-and-transport,co2e_20yr,92163836.54,2019
2032,MMR,oil-and-gas-production-and-transport,co2,2220990.152,2019
2033,MMR,oil-and-gas-production-and-transport,ch4,146544.5169,2019
2034,MMR,oil-and-gas-production-and-transport,co2e_100yr,6588016.755,2019
2035,MMR,oil-and-gas-production-and-transport,co2e_20yr,14815591.64,2019
2036,MOZ,oil-and-gas-production-and-transport,co2,744704.5234,2019
2037,MOZ,oil-and-gas-production-and-transport,ch4,39138.28787,2019
2038,MOZ,oil-and-gas-production-and-transport,co2e_100yr,1911025.502,2019
2039,MOZ,oil-and-gas-production-and-transport,co2e_20yr,4132098.079,2019
2040,NZL,oil-and-gas-production-and-transport,co2,871319.4498,2019
2041,NZL,oil-and-gas-production-and-transport,ch4,41931.10186,2019
2042,NZL,oil-and-gas-production-and-transport,co2e_100yr,2120866.285,2019
2043,MDG,oil-and-gas-production-and-transport,co2,21030.77588,2019
2044,MDG,oil-and-gas-production-and-transport,ch4,129.3388775,2019
2045,MDG,oil-and-gas-production-and-transport,co2e_100yr,24885.07443,2019
2046,MDG,oil-and-gas-production-and-transport,co2e_20yr,32606.48362,2019
2047,MYS,oil-and-gas-production-and-transport,co2,95103498.08,2019
2048,MYS,oil-and-gas-production-and-transport,ch4,711259.9732,2019
2049,MYS,oil-and-gas-production-and-transport,co2e_100yr,116299045.3,2019
2050,MYS,oil-and-gas-production-and-transport,co2e_20yr,160600776.2,2019
2051,NGA,oil-and-gas-production-and-transport,co2,37686987.17,2019
2052,NGA,oil-and-gas-production-and-transport,ch4,1211946.223,2019
2053,NGA,oil-and-gas-production-and-transport,co2e_100yr,73802984.62,2019
2054,NOR,oil-and-gas-production-and-transport,co2,36105077.65,2019
2055,NOR,oil-and-gas-production-and-transport,ch4,1485406.981,2019
2056,NOR,oil-and-gas-production-and-transport,co2e_100yr,80370205.68,2019
2057,NOR,oil-and-gas-production-and-transport,co2e_20yr,174606478.5,2019
2058,NZL,oil-and-gas-production-and-transport,co2e_20yr,4844742.107,2019
2059,OMN,oil-and-gas-production-and-transport,co2,21877773.16,2019
2060,OMN,oil-and-gas-production-and-transport,ch4,630739.1409,2019
2061,OMN,oil-and-gas-production-and-transport,co2e_100yr,40673799.56,2019
2062,OMN,oil-and-gas-production-and-transport,co2e_20yr,79540728.81,2019
2063,PAK,oil-and-gas-production-and-transport,co2,7398149.625,2019
2064,PAK,oil-and-gas-production-and-transport,ch4,387002.547,2019
2065,PAK,oil-and-gas-production-and-transport,co2e_100yr,18930825.52,2019
2066,PAK,oil-and-gas-production-and-transport,co2e_20yr,40837916.89,2019
2067,PER,oil-and-gas-production-and-transport,co2,5341239.635,2019
2068,PER,oil-and-gas-production-and-transport,ch4,142856.3295,2019
2069,PER,oil-and-gas-production-and-transport,co2e_100yr,9598358.255,2019
2070,PER,oil-and-gas-production-and-transport,co2e_20yr,19625645.09,2019
2071,PHL,oil-and-gas-production-and-transport,co2,656068.4632,2019
2072,PHL,oil-and-gas-production-and-transport,ch4,37555.22516,2019
2073,PHL,oil-and-gas-production-and-transport,co2e_100yr,1775214.173,2019
2074,PHL,oil-and-gas-production-and-transport,co2e_20yr,4053009.196,2019
2075,PNG,oil-and-gas-production-and-transport,co2,4955062.234,2019
2076,PNG,oil-and-gas-production-and-transport,ch4,121032.963,2019
2077,PNG,oil-and-gas-production-and-transport,co2e_100yr,8561844.532,2019
2078,PNG,oil-and-gas-production-and-transport,co2e_20yr,16020375.54,2019
2079,PRK,oil-and-gas-production-and-transport,co2,116601.2758,2019
2080,PRK,oil-and-gas-production-and-transport,ch4,5801.536551,2019
2081,PRK,oil-and-gas-production-and-transport,co2e_100yr,289487.065,2019
2082,PRK,oil-and-gas-production-and-transport,co2e_20yr,633079.4112,2019
2083,QAT,oil-and-gas-production-and-transport,co2,59424745.55,2019
2084,QAT,oil-and-gas-production-and-transport,ch4,1563664.518,2019
2085,QAT,oil-and-gas-production-and-transport,co2e_100yr,106021948.2,2019
2086,QAT,oil-and-gas-production-and-transport,co2e_20yr,210399104.7,2019
2087,SRB,oil-and-gas-production-and-transport,co2,297255.9198,2019
2088,RUS,oil-and-gas-production-and-transport,co2,625894650.6,2019
2089,RUS,oil-and-gas-production-and-transport,ch4,18798012.99,2019
2090,RUS,oil-and-gas-production-and-transport,co2e_100yr,1186075438.0,2019
2091,RUS,oil-and-gas-production-and-transport,co2e_20yr,2359530312.0,2019
2092,SAU,oil-and-gas-production-and-transport,co2,86585067.94,2019
2093,SAU,oil-and-gas-production-and-transport,ch4,2745130.902,2019
2094,SAU,oil-and-gas-production-and-transport,co2e_100yr,168389968.8,2019
2095,SAU,oil-and-gas-production-and-transport,co2e_20yr,337068090.8,2019
2096,SEN,oil-and-gas-production-and-transport,co2,1970.150976,2019
2097,SEN,oil-and-gas-production-and-transport,ch4,129.5684763,2019
2098,SEN,oil-and-gas-production-and-transport,co2e_100yr,5831.291569,2019
2099,SEN,oil-and-gas-production-and-transport,co2e_20yr,13459.04214,2019
2100,SRB,oil-and-gas-production-and-transport,ch4,7947.518122,2019
2101,SRB,oil-and-gas-production-and-transport,co2e_100yr,534091.9598,2019
2102,SRB,oil-and-gas-production-and-transport,co2e_20yr,1039518.982,2019
2103,SSD,oil-and-gas-production-and-transport,co2,2092880.529,2019
2104,SSD,oil-and-gas-production-and-transport,ch4,67780.17652,2019
2105,SSD,oil-and-gas-production-and-transport,co2e_100yr,4112729.789,2019
2106,SSD,oil-and-gas-production-and-transport,co2e_20yr,8060314.109,2019
2107,SUR,oil-and-gas-production-and-transport,co2,194652.5634,2019
2108,SUR,oil-and-gas-production-and-transport,ch4,6399.711187,2019
2109,SUR,oil-and-gas-production-and-transport,co2e_100yr,385363.9568,2019
2110,SUR,oil-and-gas-production-and-transport,co2e_20yr,766545.4846,2019
2111,SVN,oil-and-gas-production-and-transport,co2,536.9024072,2019
2112,SVN,oil-and-gas-production-and-transport,ch4,42.47487343,2019
2113,SVN,oil-and-gas-production-and-transport,co2e_100yr,1802.653636,2019
2114,SVN,oil-and-gas-production-and-transport,co2e_20yr,4206.499071,2019
2115,TCD,oil-and-gas-production-and-transport,co2,1344318.668,2019
2116,TCD,oil-and-gas-production-and-transport,ch4,53239.13643,2019
2117,TCD,oil-and-gas-production-and-transport,co2e_100yr,2930844.934,2019
2118,TCD,oil-and-gas-production-and-transport,co2e_20yr,6008796.66,2019
2119,TKM,oil-and-gas-production-and-transport,co2,77046755.64,2019
2120,TKM,oil-and-gas-production-and-transport,ch4,2623972.318,2019
2121,TKM,oil-and-gas-production-and-transport,co2e_100yr,155241130.7,2019
2122,TKM,oil-and-gas-production-and-transport,co2e_20yr,315787829.6,2019
2123,TLS,oil-and-gas-production-and-transport,co2,1670743.527,2019
2124,TLS,oil-and-gas-production-and-transport,ch4,46988.86598,2019
2125,TLS,oil-and-gas-production-and-transport,co2e_100yr,3071011.733,2019
2126,TLS,oil-and-gas-production-and-transport,co2e_20yr,6045985.137,2019
2127,TTO,oil-and-gas-production-and-transport,co2,10220146.36,2019
2128,TTO,oil-and-gas-production-and-transport,ch4,317122.6576,2019
2129,TTO,oil-and-gas-production-and-transport,co2e_100yr,19670401.56,2019
2130,TTO,oil-and-gas-production-and-transport,co2e_20yr,37995381.27,2019
2131,TUN,oil-and-gas-production-and-transport,co2,714829.4657,2019
2132,TUN,oil-and-gas-production-and-transport,ch4,28451.42682,2019
2133,TUN,oil-and-gas-production-and-transport,co2e_100yr,1562681.985,2019
2134,TUN,oil-and-gas-production-and-transport,co2e_20yr,3487418.533,2019
2135,TZA,oil-and-gas-production-and-transport,co2,237088.6445,2019
2136,TZA,oil-and-gas-production-and-transport,ch4,14531.41882,2019
2137,THA,oil-and-gas-production-and-transport,co2,31253492.41,2019
2138,THA,oil-and-gas-production-and-transport,ch4,327850.6048,2019
2139,THA,oil-and-gas-production-and-transport,co2e_100yr,41023440.43,2019
2140,THA,oil-and-gas-production-and-transport,co2e_20yr,61850565.64,2019
2141,TZA,oil-and-gas-production-and-transport,co2e_100yr,670124.9254,2019
2142,TZA,oil-and-gas-production-and-transport,co2e_20yr,1487562.712,2019
2143,UKR,oil-and-gas-production-and-transport,co2,4456422.896,2019
2144,UKR,oil-and-gas-production-and-transport,ch4,206583.5177,2019
2145,UKR,oil-and-gas-production-and-transport,co2e_100yr,10612611.72,2019
2146,UKR,oil-and-gas-production-and-transport,co2e_20yr,22558585.28,2019
2147,VNM,oil-and-gas-production-and-transport,co2,4874354.759,2019
2148,VNM,oil-and-gas-production-and-transport,ch4,174516.5525,2019
2149,VNM,oil-and-gas-production-and-transport,co2e_100yr,10074948.02,2019
2150,VNM,oil-and-gas-production-and-transport,co2e_20yr,20450179.32,2019
2151,YEM,oil-and-gas-production-and-transport,co2,1715085.881,2019
2152,YEM,oil-and-gas-production-and-transport,ch4,78784.2971,2019
2153,YEM,oil-and-gas-production-and-transport,co2e_100yr,4062857.934,2019
2154,YEM,oil-and-gas-production-and-transport,co2e_20yr,8421321.362,2019
2155,AGO,oil-and-gas-production-and-transport,co2,14389898.99,2020
2156,AGO,oil-and-gas-production-and-transport,ch4,556591.2472,2020
2157,AGO,oil-and-gas-production-and-transport,co2e_100yr,30976318.16,2020
2158,AGO,oil-and-gas-production-and-transport,co2e_20yr,63548120.11,2020
2159,ALB,oil-and-gas-production-and-transport,co2,221299.7809,2020
2160,ALB,oil-and-gas-production-and-transport,ch4,4153.047762,2020
2161,ALB,oil-and-gas-production-and-transport,co2e_100yr,345060.6043,2020
2162,ALB,oil-and-gas-production-and-transport,co2e_20yr,635263.212,2020
2163,ARG,oil-and-gas-production-and-transport,co2,39625014.63,2020
2164,ARG,oil-and-gas-production-and-transport,ch4,677821.8492,2020
2165,ARG,oil-and-gas-production-and-transport,co2e_100yr,59824105.74,2020
2166,ARG,oil-and-gas-production-and-transport,co2e_20yr,107987658.5,2020
2167,UZB,oil-and-gas-production-and-transport,co2,11810957.74,2019
2168,UZB,oil-and-gas-production-and-transport,ch4,571975.8781,2019
2169,UZB,oil-and-gas-production-and-transport,co2e_100yr,28855838.91,2019
2170,UZB,oil-and-gas-production-and-transport,co2e_20yr,60669947.73,2019
2171,VEN,oil-and-gas-production-and-transport,co2,70524050.58,2019
2172,VEN,oil-and-gas-production-and-transport,ch4,1257409.078,2019
2173,USA,oil-and-gas-production-and-transport,co2,500010806.1,2019
2174,USA,oil-and-gas-production-and-transport,ch4,17690031.77,2019
2175,USA,oil-and-gas-production-and-transport,co2e_100yr,1027173753.0,2019
2176,USA,oil-and-gas-production-and-transport,co2e_20yr,2116742991.0,2019
2177,AZE,oil-and-gas-production-and-transport,co2,15847331.84,2020
2178,AZE,oil-and-gas-production-and-transport,ch4,414910.0084,2020
2179,AZE,oil-and-gas-production-and-transport,co2e_100yr,28211650.09,2020
2180,AZE,oil-and-gas-production-and-transport,co2e_20yr,56148987.25,2020
2181,BEN,oil-and-gas-production-and-transport,co2,7161.786429,2020
2182,BEN,oil-and-gas-production-and-transport,ch4,405.9317283,2020
2183,BEN,oil-and-gas-production-and-transport,co2e_100yr,19258.55193,2020
2184,BEN,oil-and-gas-production-and-transport,co2e_20yr,42712.27668,2020
2185,BGD,oil-and-gas-production-and-transport,co2,2477392.17,2020
2186,BGD,oil-and-gas-production-and-transport,ch4,179047.1955,2020
2187,BGD,oil-and-gas-production-and-transport,co2e_100yr,7812998.595,2020
2188,BGD,oil-and-gas-production-and-transport,co2e_20yr,17990438.78,2020
2189,BGR,oil-and-gas-production-and-transport,co2,8578.967955,2020
2190,BGR,oil-and-gas-production-and-transport,ch4,235.3177884,2020
2191,BGR,oil-and-gas-production-and-transport,co2e_100yr,15591.43805,2020
2192,BGR,oil-and-gas-production-and-transport,co2e_20yr,30193.9865,2020
2193,BHR,oil-and-gas-production-and-transport,co2,5820520.33,2020
2194,BHR,oil-and-gas-production-and-transport,ch4,144478.646,2020
2195,BHR,oil-and-gas-production-and-transport,co2e_100yr,10125983.98,2020
2196,BHR,oil-and-gas-production-and-transport,co2e_20yr,18912825.51,2020
2197,BLZ,oil-and-gas-production-and-transport,co2,8171.493883,2020
2198,BLZ,oil-and-gas-production-and-transport,ch4,337.603436,2020
2199,BLZ,oil-and-gas-production-and-transport,co2e_100yr,18232.07628,2020
2200,BLZ,oil-and-gas-production-and-transport,co2e_20yr,37800.3942,2020
2201,BOL,oil-and-gas-production-and-transport,co2,5570608.874,2020
2202,BOL,oil-and-gas-production-and-transport,ch4,180015.5276,2020
2203,BOL,oil-and-gas-production-and-transport,co2e_100yr,10935071.6,2020
2204,BOL,oil-and-gas-production-and-transport,co2e_20yr,22336312.68,2020
2205,BRA,oil-and-gas-production-and-transport,co2,27835065.22,2020
2206,BRA,oil-and-gas-production-and-transport,ch4,784640.5113,2020
2207,BRA,oil-and-gas-production-and-transport,co2e_100yr,51217352.46,2020
2208,BRA,oil-and-gas-production-and-transport,co2e_20yr,99787503.11,2020
2209,BRB,oil-and-gas-production-and-transport,co2,13594.67904,2020
2210,BRB,oil-and-gas-production-and-transport,ch4,449.8429878,2020
2211,BRB,oil-and-gas-production-and-transport,co2e_100yr,27000.00008,2020
2212,BRB,oil-and-gas-production-and-transport,co2e_20yr,53920.21871,2020
2213,AUS,oil-and-gas-production-and-transport,co2,65840789.86,2020
2214,AUS,oil-and-gas-production-and-transport,ch4,1494637.865,2020
2215,AUS,oil-and-gas-production-and-transport,co2e_100yr,110380998.2,2020
2216,AUS,oil-and-gas-production-and-transport,co2e_20yr,199211153.4,2020
2217,CAN,oil-and-gas-production-and-transport,co2,305379002.9,2020
2218,CAN,oil-and-gas-production-and-transport,ch4,2797475.511,2020
2219,CHL,oil-and-gas-production-and-transport,co2,663608.0089,2020
2220,CHL,oil-and-gas-production-and-transport,ch4,18338.92766,2020
2221,CHL,oil-and-gas-production-and-transport,co2e_100yr,1210108.053,2020
2222,CHL,oil-and-gas-production-and-transport,co2e_20yr,2307701.061,2020
2223,CIV,oil-and-gas-production-and-transport,co2,398988.5509,2020
2224,CIV,oil-and-gas-production-and-transport,ch4,22474.10115,2020
2225,CIV,oil-and-gas-production-and-transport,co2e_100yr,1068716.765,2020
2226,CIV,oil-and-gas-production-and-transport,co2e_20yr,2365353.284,2020
2227,CMR,oil-and-gas-production-and-transport,co2,3573376.949,2020
2228,CMR,oil-and-gas-production-and-transport,ch4,122355.7127,2020
2229,CMR,oil-and-gas-production-and-transport,co2e_100yr,7219577.187,2020
2230,CMR,oil-and-gas-production-and-transport,co2e_20yr,14072927.99,2020
2231,COD,oil-and-gas-production-and-transport,co2,379179.948,2020
2232,COD,oil-and-gas-production-and-transport,ch4,13759.23738,2020
2233,COD,oil-and-gas-production-and-transport,co2e_100yr,789205.2218,2020
2234,COD,oil-and-gas-production-and-transport,co2e_20yr,1588196.364,2020
2235,COG,oil-and-gas-production-and-transport,co2,5451267.431,2020
2236,COG,oil-and-gas-production-and-transport,ch4,233478.0749,2020
2237,COG,oil-and-gas-production-and-transport,co2e_100yr,12408914.06,2020
2238,COG,oil-and-gas-production-and-transport,co2e_20yr,25669874.7,2020
2239,COL,oil-and-gas-production-and-transport,co2,24406543.51,2020
2240,COL,oil-and-gas-production-and-transport,ch4,325411.865,2020
2241,COL,oil-and-gas-production-and-transport,co2e_100yr,34103817.09,2020
2242,COL,oil-and-gas-production-and-transport,co2e_20yr,55340985.85,2020
2243,CUB,oil-and-gas-production-and-transport,co2,1615465.08,2020
2244,CUB,oil-and-gas-production-and-transport,ch4,13377.36709,2020
2245,CUB,oil-and-gas-production-and-transport,co2e_100yr,2014110.619,2020
2246,CUB,oil-and-gas-production-and-transport,co2e_20yr,2825338.601,2020
2247,DEU,oil-and-gas-production-and-transport,co2,722921.9087,2020
2248,DEU,oil-and-gas-production-and-transport,ch4,59486.47895,2020
2249,DEU,oil-and-gas-production-and-transport,co2e_100yr,2495618.981,2020
2250,DEU,oil-and-gas-production-and-transport,co2e_20yr,5806451.956,2020
2251,DNK,oil-and-gas-production-and-transport,co2,743694.7101,2020
2252,DNK,oil-and-gas-production-and-transport,ch4,30533.8662,2020
2253,DNK,oil-and-gas-production-and-transport,co2e_100yr,1653603.923,2020
2254,CAN,oil-and-gas-production-and-transport,co2e_100yr,388743773.1,2020
2255,CAN,oil-and-gas-production-and-transport,co2e_20yr,580449574.4,2020
2256,CHN,oil-and-gas-production-and-transport,co2,285398857.9,2020
2257,CHN,oil-and-gas-production-and-transport,ch4,3368447.085,2020
2258,CHN,oil-and-gas-production-and-transport,co2e_100yr,385778581.1,2020
2259,CHN,oil-and-gas-production-and-transport,co2e_20yr,590689814.8,2020
2260,DNK,oil-and-gas-production-and-transport,co2e_20yr,3498256.945,2020
2261,DZA,oil-and-gas-production-and-transport,co2,54046217.14,2020
2262,DZA,oil-and-gas-production-and-transport,ch4,3676912.275,2020
2263,DZA,oil-and-gas-production-and-transport,co2e_100yr,163618202.9,2020
2264,DZA,oil-and-gas-production-and-transport,co2e_20yr,375159816.7,2020
2265,ECU,oil-and-gas-production-and-transport,co2,6816066.909,2020
2266,ECU,oil-and-gas-production-and-transport,ch4,224064.3419,2020
2267,ECU,oil-and-gas-production-and-transport,co2e_100yr,13493184.3,2020
2268,ECU,oil-and-gas-production-and-transport,co2e_20yr,26720610.31,2020
2269,EGY,oil-and-gas-production-and-transport,co2,22070008.29,2020
2270,EGY,oil-and-gas-production-and-transport,ch4,752605.759,2020
2271,EGY,oil-and-gas-production-and-transport,co2e_100yr,44497659.91,2020
2272,EGY,oil-and-gas-production-and-transport,co2e_20yr,89971803.93,2020
2273,ESP,oil-and-gas-production-and-transport,co2,18920.78147,2020
2274,ESP,oil-and-gas-production-and-transport,ch4,842.5115556,2020
2275,ESP,oil-and-gas-production-and-transport,co2e_100yr,44027.62583,2020
2276,ESP,oil-and-gas-production-and-transport,co2e_20yr,92529.3783,2020
2277,EST,oil-and-gas-production-and-transport,co2,268995.6725,2020
2278,EST,oil-and-gas-production-and-transport,ch4,10501.81042,2020
2279,EST,oil-and-gas-production-and-transport,co2e_100yr,581949.6231,2020
2280,EST,oil-and-gas-production-and-transport,co2e_20yr,1190203.849,2020
2281,FRA,oil-and-gas-production-and-transport,co2,167005.8966,2020
2282,FRA,oil-and-gas-production-and-transport,ch4,5401.285733,2020
2283,FRA,oil-and-gas-production-and-transport,co2e_100yr,327964.2114,2020
2284,FRA,oil-and-gas-production-and-transport,co2e_20yr,657360.1842,2020
2285,GAB,oil-and-gas-production-and-transport,co2,3547383.4,2020
2286,GAB,oil-and-gas-production-and-transport,ch4,140073.2336,2020
2287,GAB,oil-and-gas-production-and-transport,co2e_100yr,7721565.761,2020
2288,GAB,oil-and-gas-production-and-transport,co2e_20yr,15669154.78,2020
2289,GBR,oil-and-gas-production-and-transport,co2,16564656.4,2020
2290,GBR,oil-and-gas-production-and-transport,ch4,605501.9323,2020
2291,GBR,oil-and-gas-production-and-transport,co2e_100yr,34608613.98,2020
2292,GBR,oil-and-gas-production-and-transport,co2e_20yr,73000011.97,2020
2293,GEO,oil-and-gas-production-and-transport,co2,6103.777531,2020
2294,GEO,oil-and-gas-production-and-transport,ch4,261.7179454,2020
2295,GEO,oil-and-gas-production-and-transport,co2e_100yr,13902.9723,2020
2296,GEO,oil-and-gas-production-and-transport,co2e_20yr,29007.91497,2020
2297,GHA,oil-and-gas-production-and-transport,co2,2610071.875,2020
2298,GHA,oil-and-gas-production-and-transport,ch4,89367.61851,2020
2299,GHA,oil-and-gas-production-and-transport,co2e_100yr,5273226.907,2020
2300,GHA,oil-and-gas-production-and-transport,co2e_20yr,10561685.71,2020
2301,GNQ,oil-and-gas-production-and-transport,co2,4008256.286,2020
2302,GNQ,oil-and-gas-production-and-transport,ch4,109186.9112,2020
2303,GNQ,oil-and-gas-production-and-transport,co2e_100yr,7262026.24,2020
2304,GNQ,oil-and-gas-production-and-transport,co2e_20yr,14322441.03,2020
2305,GRC,oil-and-gas-production-and-transport,co2,12128.20823,2020
2306,GRC,oil-and-gas-production-and-transport,ch4,534.5924745,2020
2307,GRC,oil-and-gas-production-and-transport,co2e_100yr,28059.06397,2020
2308,GRC,oil-and-gas-production-and-transport,co2e_20yr,60794.20337,2020
2309,GTM,oil-and-gas-production-and-transport,co2,207633.2022,2020
2310,GTM,oil-and-gas-production-and-transport,ch4,8448.807583,2020
2311,GTM,oil-and-gas-production-and-transport,co2e_100yr,459407.6682,2020
2312,GTM,oil-and-gas-production-and-transport,co2e_20yr,933886.9041,2020
2313,GUY,oil-and-gas-production-and-transport,co2,731872.1218,2020
2314,GUY,oil-and-gas-production-and-transport,ch4,29690.86795,2020
2315,GUY,oil-and-gas-production-and-transport,co2e_100yr,1616659.987,2020
2316,GUY,oil-and-gas-production-and-transport,co2e_20yr,3377431.64,2020
2317,HRV,oil-and-gas-production-and-transport,co2,201918.6019,2020
2318,HRV,oil-and-gas-production-and-transport,ch4,13527.1444,2020
2319,HRV,oil-and-gas-production-and-transport,co2e_100yr,605027.505,2020
2320,HRV,oil-and-gas-production-and-transport,co2e_20yr,1372793.374,2020
2321,IRL,oil-and-gas-production-and-transport,co2,219032.8462,2020
2322,IRL,oil-and-gas-production-and-transport,ch4,15147.8315,2020
2323,IRL,oil-and-gas-production-and-transport,co2e_100yr,670438.2249,2020
2324,IRL,oil-and-gas-production-and-transport,co2e_20yr,1520475.66,2020
2325,IRN,oil-and-gas-production-and-transport,co2,139773569.0,2020
2326,IRN,oil-and-gas-production-and-transport,ch4,3381346.611,2020
2327,IRN,oil-and-gas-production-and-transport,co2e_100yr,240537698.0,2020
2328,IRN,oil-and-gas-production-and-transport,co2e_20yr,481100845.3,2020
2329,IRQ,oil-and-gas-production-and-transport,co2,73112314.79,2020
2330,IRQ,oil-and-gas-production-and-transport,ch4,2375246.82,2020
2331,IRQ,oil-and-gas-production-and-transport,co2e_100yr,143894670.0,2020
2332,IRQ,oil-and-gas-production-and-transport,co2e_20yr,280406192.1,2020
2333,ISR,oil-and-gas-production-and-transport,co2,1920765.566,2020
2334,ISR,oil-and-gas-production-and-transport,ch4,120993.8929,2020
2335,IDN,oil-and-gas-production-and-transport,co2,79051536.62,2020
2336,IDN,oil-and-gas-production-and-transport,ch4,661186.6816,2020
2337,IDN,oil-and-gas-production-and-transport,co2e_100yr,98754899.73,2020
2338,IDN,oil-and-gas-production-and-transport,co2e_20yr,138640425.3,2020
2339,IND,oil-and-gas-production-and-transport,co2,11767624.53,2020
2340,IND,oil-and-gas-production-and-transport,ch4,461866.9904,2020
2341,IND,oil-and-gas-production-and-transport,co2e_100yr,25531260.85,2020
2342,IND,oil-and-gas-production-and-transport,co2e_20yr,53861403.38,2020
2343,ISR,oil-and-gas-production-and-transport,co2e_100yr,5526383.573,2020
2344,ISR,oil-and-gas-production-and-transport,co2e_20yr,12361741.78,2020
2345,ITA,oil-and-gas-production-and-transport,co2,1333985.346,2020
2346,ITA,oil-and-gas-production-and-transport,ch4,51377.88596,2020
2347,ITA,oil-and-gas-production-and-transport,co2e_100yr,2865046.347,2020
2348,ITA,oil-and-gas-production-and-transport,co2e_20yr,5951359.675,2020
2349,JOR,oil-and-gas-production-and-transport,co2,29499.68483,2020
2350,JOR,oil-and-gas-production-and-transport,ch4,1111.102697,2020
2351,JOR,oil-and-gas-production-and-transport,co2e_100yr,62610.54519,2020
2352,JOR,oil-and-gas-production-and-transport,co2e_20yr,139827.609,2020
2353,JPN,oil-and-gas-production-and-transport,co2,217023.8929,2020
2354,JPN,oil-and-gas-production-and-transport,ch4,16964.7982,2020
2355,JPN,oil-and-gas-production-and-transport,co2e_100yr,722574.8793,2020
2356,JPN,oil-and-gas-production-and-transport,co2e_20yr,1682680.291,2020
